Gene	Class
Rassf5	Intron
Rassf9	Intron
Rbbp8	Intron
Rbfox1	Intron
Rbfox2	Intron
Rbfox3	Intron
Rbm20	Intron
Rbm22	Intron
Rbms1	Intron
Rcan2	Intron
Rcbtb2	Intron
Rce1	Intron
Rcor1	Intron
Rdh12	Intron
Reep3	Intron
Reep5	Intron
Reps1	Intron
Retreg1	Intron
Rfk	Intron
Rft1	Intron
Rftn1	Intron
Rfx3	Intron
Rfx4	Intron
Rfx8	Intron
Rgcc	Intron
Rgl1	Intron
Rgmb	Intron
Rgs13	Intron
Rgs20	Intron
Rgs21	Intron
Rgs22	Intron
Rgs6	Intron
Rgs7	Intron
Rgs7bp	Intron
Rgs8	Intron
Rgs9	Intron
Rhbdd1	Intron
Rhbdl3	Intron
Rhobtb1	Intron
Rhoj	Intron
Ric8b	Intron
Rictor	Intron
Rims1	Intron
Rims2	Intron
Rin3	Intron
Ripor2	Intron
Rit2	Intron
Rmdn2	Intron
Rmst	Intron
Rnaseh2b	Intron
Rnf130	Intron
Rnf144b	Intron
Rnf145	Intron
Rnf146	Intron
Rnf165	Intron
Rnf182	Intron
Rnf217	Intron
Rnf43	Intron
Robo1	Intron
Robo2	Intron
Rock2	Intron
Ropn1	Intron
Ror2	Intron
Rorb	Intron
Rpa1	Intron
Rpe	Intron
Rpp38	Intron
Rps23	Intron
Rps24	Intron
Rps29	Intron
Rps6ka2	Intron
Rps6ka5	Intron
Rps6kc1	Intron
Rptor	Intron
Rreb1	Intron
Rrn3	Intron
Rspo2	Intron
Rspo3	Intron
Rsu1	Intron
Rtkn2	Intron
Rtn1	Intron
Rtn4r	Intron
Rtn4rl1	Intron
Rtn4rl2	Intron
Rubcn	Intron
Runx1	Intron
Runx2	Intron
Rxra	Intron
Ryr2	Intron
Ryr3	Intron
S1pr3	Intron
Sacs	Intron
Samd12	Intron
Samd15	Intron
Samd4	Intron
Samd5	Intron
Sap130	Intron
Sardh	Intron
Sarm1	Intron
Sarnp	Intron
Sash1	Intron
Satb2	Intron
Saysd1	Intron
Scaf4	Intron
Scaf8	Intron
Scamp1	Intron
Sccpdh	Intron
Scd3	Intron
Scel	Intron
Scgb1a1	Intron
Scml4	Intron
Scn1a	Intron
Scn3a	Intron
Scn8a	Intron
Scube1	Intron
Scx	Intron
Sdc2	Intron
Sdccag8	Intron
Sdf2	Intron
Sdk2	Intron
Sec16b	Intron
Sema5a	Intron
Sema5b	Intron
Sema6a	Intron
Senp1	Intron
Senp7	Intron
Sept8	Intron
Sept9	Intron
Serpina16	Intron
Serpinb1b	Intron
Sertad2	Intron
Sertad4	Intron
Sesn1	Intron
Setbp1	Intron
Sfxn1	Intron
Sgcd	Intron
Sgk1	Intron
Sgk3	Intron
Sgms1	Intron
Sgsh	Intron
Sh2d4b	Intron
Sh3bp4	Intron
Sh3pxd2a	Intron
Sh3rf2	Intron
Sh3rf3	Intron
Shc2	Intron
Shc3	Intron
Shisa2	Intron
Shisa9	Intron
Shisal1	Intron
Shtn1	Intron
Siah3	Intron
Sidt1	Intron
Sik1	Intron
Sil1	Intron
Sipa1l1	Intron
Six2	Intron
Skap1	Intron
Skor2	Intron
Sla	Intron
Slamf1	Intron
Slc12a2	Intron
Slc12a6	Intron
Slc12a8	Intron
Slc16a10	Intron
Slc16a7	Intron
Slc17a1	Intron
Slc18a2	Intron
Slc1a1	Intron
Slc1a2	Intron
Slc1a3	Intron
Slc1a4	Intron
Slc1a6	Intron
Slc22a22	Intron
Slc22a23	Intron
Slc24a4	Intron
Slc25a12	Intron
Slc25a19	Intron
Slc25a21	Intron
Slc26a8	Intron
Slc28a3	Intron
Slc29a3	Intron
Slc2a13	Intron
Slc30a5	Intron
Slc30a8	Intron
Slc35b3	Intron
Slc35f1	Intron
Slc35f4	Intron
Slc36a3	Intron
Slc37a1	Intron
Slc38a10	Intron
Slc38a9	Intron
Slc39a11	Intron
Slc3a1	Intron
Slc41a2	Intron
Slc4a10	Intron
Slc4a8	Intron
Slc5a4a	Intron
Slc7a7	Intron
Slc7a8	Intron
Slc8a1	Intron
Slc8a3	Intron
Slf1	Intron
Slfn14	Intron
Slit1	Intron
Slit3	Intron
Slmap	Intron
Smad4	Intron
Smad7	Intron
Smap1	Intron
Smarcal1	Intron
Smc1b	Intron
Smc5	Intron
Smc6	Intron
Smg6	Intron
Smg7	Intron
Smim13	Intron
Smim15	Intron
Smim23	Intron
Smim3	Intron
Smndc1	Intron
Smok4a	Intron
Smurf2	Intron
Smyd2	Intron
Smyd3	Intron
Sncaip	Intron
Snord104	Intron
Snord65	Intron
Sntg1	Intron
Snx11	Intron
Snx29	Intron
Snx4	Intron
Snx9	Intron
Soat1	Intron
Sobp	Intron
Socs7	Intron
Sorbs1	Intron
Sorcs1	Intron
Sorcs3	Intron
Sp4	Intron
Sp5	Intron
Spaca3	Intron
Spata13	Intron
Spats1	Intron
Spats2l	Intron
Specc1	Intron
Sphkap	Intron
Spi1	Intron
Spire1	Intron
Spock1	Intron
Spock2	Intron
Spopl	Intron
Spp2	Intron
Spred2	Intron
Spry4	Intron
Sptb	Intron
Sptlc1	Intron
Sptlc2	Intron
Srbd1	Intron
Srcin1	Intron
Srebf2	Intron
Srfbp1	Intron
Srgap1	Intron
Srgap2	Intron
Srl	Intron
Srsf1	Intron
Sstr1	Intron
Sstr2	Intron
St18	Intron
St3gal1	Intron
St6gal1	Intron
St6gal2	Intron
St8sia3	Intron
St8sia5	Intron
Stab2	Intron
Stam	Intron
Stam2	Intron
Stambpl1	Intron
Stard4	Intron
Stat1	Intron
Stat4	Intron
Stat5a	Intron
Stat5b	Intron
Stau2	Intron
Stk25	Intron
Stk3	Intron
Stk32a	Intron
Stk39	Intron
Stmn4	Intron
Ston2	Intron
Strada	Intron
Stradb	Intron
Strn3	Intron
Stum	Intron
Stx3	Intron
Stx6	Intron
Stx8	Intron
Stxbp4	Intron
Stxbp5	Intron
Stxbp6	Intron
Sucla2	Intron
Sugct	Intron
Sulf1	Intron
Susd4	Intron
Sv2c	Intron
Svil	Intron
Sybu	Intron
Syndig1l	Intron
Syne1	Intron
Syne2	Intron
Syne3	Intron
Synj1	Intron
Synj2	Intron
Synpo	Intron
Synpr	Intron
Synrg	Intron
Syt1	Intron
Syt13	Intron
Syt14	Intron
Syt16	Intron
Syt7	Intron
T2	Intron
Taf4b	Intron
Taf7l2	Intron
Tafa2	Intron
Tafa5	Intron
Tanc1	Intron
Tanc2	Intron
Tank	Intron
Tbc1d16	Intron
Tbc1d22a	Intron
Tbc1d31	Intron
Tbc1d32	Intron
Tbc1d4	Intron
Tbc1d5	Intron
Tbc1d7	Intron
Tbc1d8	Intron
Tbpl1	Intron
Tcam1	Intron
Tcf20	Intron
Tcf4	Intron
Tcf7l2	Intron
Tcte1	Intron
Tdrd5	Intron
Tdrd9	Intron
Teddm1b	Intron
Tekt5	Intron
Tenm2	Intron
Tent4a	Intron
Terf1	Intron
Tet1	Intron
Tex14	Intron
Tex2	Intron
Tex35	Intron
Tfg	Intron
Tg	Intron
Tgfbi	Intron
Tgfbrap1	Intron
Thada	Intron
Thap4	Intron
Them7	Intron
Themis	Intron
Thoc7	Intron
Thra	Intron
Thrb	Intron
Thsd7b	Intron
Thumpd2	Intron
Tiam1	Intron
Tiam2	Intron
Timd4	Intron
Timm8a2	Intron
Timp3	Intron
Tjp2	Intron
Tlk1	Intron
Tll2	Intron
Tmcc2	Intron
Tmcc3	Intron
Tmeff2	Intron
Tmem117	Intron
Tmem131	Intron
Tmem132e	Intron
Tmem163	Intron
Tmem167	Intron
Tmem170b	Intron
Tmem178	Intron
Tmem181b-ps	Intron
Tmem182	Intron
Tmem196	Intron
Tmem200a	Intron
Tmem232	Intron
Tmem241	Intron
Tmem252	Intron
Tmem30c	Intron
Tmem45a	Intron
Tmem50b	Intron
Tmem63c	Intron
Tmem71	Intron
Tmem94	Intron
Tmprss6	Intron
Tmtc2	Intron
Tmtc4	Intron
Tmx1	Intron
Tnfaip6	Intron
Tnfaip8	Intron
Tnfrsf11a	Intron
Tnfrsf19	Intron
Tnfsf11	Intron
Tnr	Intron
Tnrc6b	Intron
Tns3	Intron
Tob1	Intron
Tom1l2	Intron
Tor1aip1	Intron
Tor1aip2	Intron
Tpd52l1	Intron
Tph2	Intron
Tprg	Intron
Traf3	Intron
Traf3ip2	Intron
Traf6	Intron
Trappc12	Intron
Trappc3l	Intron
Trappc9	Intron
Trarg1	Intron
Trdmt1	Intron
Trerf1	Intron
Trhde	Intron
Trib1	Intron
Trib2	Intron
Trim36	Intron
Trim37	Intron
Trim52	Intron
Trim9	Intron
Trio	Intron
Trp53bp2	Intron
Trp53cor1	Intron
Trp53i11	Intron
Trp63	Intron
Trpm3	Intron
Trps1	Intron
Tsc22d1	Intron
Tshz1	Intron
Tspan13	Intron
Tspan14	Intron
Tspan18	Intron
Ttc1	Intron
Ttc17	Intron
Ttc25	Intron
Ttc27	Intron
Ttc37	Intron
Ttc39c	Intron
Ttc7	Intron
Ttc7b	Intron
Ttc8	Intron
Ttll5	Intron
Ttll8	Intron
Tuba1b	Intron
Tulp4	Intron
Tunar	Intron
Twsg1	Intron
Txlnb	Intron
Txndc2	Intron
Txndc5	Intron
Uap1	Intron
Ube2e2	Intron
Ube2e3	Intron
Ube2ql1	Intron
Ubqln1	Intron
Ubtd2	Intron
Ubxn7	Intron
Uck2	Intron
Ugt1a2	Intron
Uhrf1bp1	Intron
Uhrf1bp1l	Intron
Uhrf2	Intron
Unc5a	Intron
Unc5cl	Intron
Unc79	Intron
Unc80	Intron
Upb1	Intron
Upp2	Intron
Uqcc2	Intron
Ush2a	Intron
Usp25	Intron
Usp43	Intron
Usp6nl	Intron
Ust	Intron
Utp18	Intron
Utrn	Intron
Vav2	Intron
Vcl	Intron
Vit	Intron
Vps13b	Intron
Vps41	Intron
Vps8	Intron
Vrk1	Intron
Vrk2	Intron
Vstm2a	Intron
Vti1a	Intron
Vwa8	Intron
Vwc2	Intron
Vwc2l	Intron
Vxn	Intron
Wapl	Intron
Wasf1	Intron
Wdfy4	Intron
Wdr25	Intron
Wdr37	Intron
Wdr41	Intron
Wdr64	Intron
Wdr7	Intron
Wdr70	Intron
Wipf2	Intron
Wnk2	Intron
Wnt9a	Intron
Wrb	Intron
Wt1	Intron
Wwc1	Intron
Xcl1	Intron
Xdh	Intron
Xirp2	Intron
Xkr4	Intron
Xkr6	Intron
Xpo7	Intron
Xrcc5	Intron
Xxylt1	Intron
Ypel2	Intron
Ywhaz	Intron
Zadh2	Intron
Zbtb1	Intron
Zbtb20	Intron
Zbtb7c	Intron
Zc3h13	Intron
Zdbf2	Intron
Zdhhc14	Intron
Zdhhc19	Intron
Zeb2	Intron
Zfand3	Intron
Zfat	Intron
Zfp13	Intron
Zfp148	Intron
Zfp277	Intron
Zfp365	Intron
Zfp366	Intron
Zfp369	Intron
Zfp385b	Intron
Zfp395	Intron
Zfp407	Intron
Zfp503	Intron
Zfp516	Intron
Zfp521	Intron
Zfp608	Intron
Zfp648	Intron
Zfp706	Intron
Zfp804a	Intron
Zfp950	Intron
Zfp957	Intron
Zfpm2	Intron
Zmiz1	Intron
Zmym2	Intron
Zmynd11	Intron
Znrf3	Intron
Zranb3	Intron
Zswim6	Intron
0610009E02Rik	Promoter
0610009L18Rik	Promoter
0610012G03Rik	Promoter
1110002J07Rik	Promoter
1110038B12Rik	Promoter
1110038F14Rik	Promoter
1110059E24Rik	Promoter
1500015A07Rik	Promoter
1500015O10Rik	Promoter
1600002D24Rik	Promoter
1600012H06Rik	Promoter
1700001G17Rik	Promoter
1700001O22Rik	Promoter
1700007L15Rik	Promoter
1700008C04Rik	Promoter
1700010I14Rik	Promoter
1700019C18Rik	Promoter
1700019D03Rik	Promoter
1700020L24Rik	Promoter
1700022H16Rik	Promoter
1700025F24Rik	Promoter
1700025G04Rik	Promoter
1700025K24Rik	Promoter
1700029J03Rik	Promoter
1700031M16Rik	Promoter
1700031P21Rik	Promoter
1700034H15Rik	Promoter
1700052I22Rik	Promoter
1700066M21Rik	Promoter
1700071K01Rik	Promoter
1700086L19Rik	Promoter
1700088E04Rik	Promoter
1700092E19Rik	Promoter
1700092K14Rik	Promoter
1700102H20Rik	Promoter
1700108J01Rik	Promoter
1700112H15Rik	Promoter
1700113H08Rik	Promoter
1810007C17Rik	Promoter
1810041H14Rik	Promoter
2300002M23Rik	Promoter
2310033P09Rik	Promoter
2310043L19Rik	Promoter
2310043O21Rik	Promoter
2410012E07Rik	Promoter
2410124H12Rik	Promoter
2510009E07Rik	Promoter
2610203C22Rik	Promoter
2610507B11Rik	Promoter
2700054A10Rik	Promoter
2700062C07Rik	Promoter
2810002D19Rik	Promoter
2810025M15Rik	Promoter
2810029C07Rik	Promoter
2810410L24Rik	Promoter
2810459M11Rik	Promoter
2900052L18Rik	Promoter
2900055J20Rik	Promoter
3110009E18Rik	Promoter
3110015C05Rik	Promoter
3425401B19Rik	Promoter
3830406C13Rik	Promoter
4430402I18Rik	Promoter
4632428C04Rik	Promoter
4833415N18Rik	Promoter
4833417C18Rik	Promoter
4833422M21Rik	Promoter
4833439L19Rik	Promoter
4921504E06Rik	Promoter
4921525O09Rik	Promoter
4921536K21Rik	Promoter
4930404H11Rik	Promoter
4930405D11Rik	Promoter
4930431P22Rik	Promoter
4930432J09Rik	Promoter
4930440C22Rik	Promoter
4930440I19Rik	Promoter
4930449E01Rik	Promoter
4930467J12Rik	Promoter
4930474N09Rik	Promoter
4930480K23Rik	Promoter
4930480M12Rik	Promoter
4930527F14Rik	Promoter
4930532M18Rik	Promoter
4930549C15Rik	Promoter
4930563E22Rik	Promoter
4930568G15Rik	Promoter
4930578M01Rik	Promoter
4930583I09Rik	Promoter
4931414P19Rik	Promoter
4932435O22Rik	Promoter
4933402D24Rik	Promoter
4933407L21Rik	Promoter
4933412E12Rik	Promoter
4933424L21Rik	Promoter
4933439C10Rik	Promoter
5031439G07Rik	Promoter
5033404E19Rik	Promoter
5430440P10Rik	Promoter
5930438M14Rik	Promoter
6030469F06Rik	Promoter
6330415G19Rik	Promoter
6530402F18Rik	Promoter
8030423J24Rik	Promoter
8030451O07Rik	Promoter
8030462N17Rik	Promoter
8430426J06Rik	Promoter
8430430B14Rik	Promoter
9130024F11Rik	Promoter
9230116N13Rik	Promoter
9330111N05Rik	Promoter
9330188P03Rik	Promoter
9530026F06Rik	Promoter
9530068E07Rik	Promoter
9930012K11Rik	Promoter
9930014A18Rik	Promoter
A130077B15Rik	Promoter
A230028O05Rik	Promoter
A230056J06Rik	Promoter
A330023F24Rik	Promoter
A330102I10Rik	Promoter
A430093F15Rik	Promoter
A630019I02Rik	Promoter
A730063M14Rik	Promoter
A830036E02Rik	Promoter
A830082K12Rik	Promoter
A930002C04Rik	Promoter
A930004D18Rik	Promoter
A930015D03Rik	Promoter
A930018P22Rik	Promoter
A930033H14Rik	Promoter
AA543186	Promoter
Aars2	Promoter
Aarsd1	Promoter
Aatk	Promoter
Abca3	Promoter
Abca8a	Promoter
Abca8b	Promoter
Abcb6	Promoter
Abcc10	Promoter
Abcc5	Promoter
Abcd2	Promoter
Abcg1	Promoter
Abhd16a	Promoter
Abhd4	Promoter
Abi1	Promoter
Abl2	Promoter
Ablim1	Promoter
Abr	Promoter
Abt1	Promoter
Acaa2	Promoter
Acap2	Promoter
Acat2	Promoter
Acbd5	Promoter
Ace	Promoter
Acly	Promoter
Acot10	Promoter
Acot13	Promoter
Acox1	Promoter
Acox2	Promoter
Acp2	Promoter
Actn1	Promoter
Actr1b	Promoter
Actr6	Promoter
Actr8	Promoter
Acyp1	Promoter
Adam11	Promoter
Adam17	Promoter
Adamts20	Promoter
Adamts5	Promoter
Adamts6	Promoter
Adamtsl2	Promoter
Adamtsl5	Promoter
Adarb1	Promoter
Adck5	Promoter
Adcy2	Promoter
Adcy3	Promoter
Adcy5	Promoter
Adcy6	Promoter
Adcy9	Promoter
Adcyap1	Promoter
Add3	Promoter
Adgrb1	Promoter
Adgrb3	Promoter
Adgrv1	Promoter
Adk	Promoter
Adnp2	Promoter
Ado	Promoter
Adora1	Promoter
Adra1a	Promoter
Adsl	Promoter
Adss	Promoter
Adssl1	Promoter
Adtrp	Promoter
Aff3	Promoter
Aftph	Promoter
Agap1	Promoter
Agap2	Promoter
Agfg1	Promoter
Ago2	Promoter
Agpat1	Promoter
Agpat3	Promoter
Agpat4	Promoter
Agtpbp1	Promoter
Ahctf1	Promoter
Ahi1	Promoter
Ahr	Promoter
Ahrr	Promoter
Ahsa2	Promoter
AI413582	Promoter
Aim2	Promoter
Aip	Promoter
Ak1	Promoter
Ak8	Promoter
Akap11	Promoter
Akap6	Promoter
Akap7	Promoter
Akap8l	Promoter
Akt3	Promoter
Alcam	Promoter
Aldh1l2	Promoter
Aldh3a1	Promoter
Alg3	Promoter
Alkbh1	Promoter
Alkbh5	Promoter
Aloxe3	Promoter
Als2	Promoter
Alyref2	Promoter
Ambra1	Promoter
Amd1	Promoter
Amdhd2	Promoter
Amer2	Promoter
Amph	Promoter
Anapc11	Promoter
Anapc16	Promoter
Angel1	Promoter
Angel2	Promoter
Angpt1	Promoter
Angptl1	Promoter
Ank	Promoter
Ank3	Promoter
Ankfn1	Promoter
Ankfy1	Promoter
Ankhd1	Promoter
Ankmy1	Promoter
Ankra2	Promoter
Ankrd12	Promoter
Ankrd13b	Promoter
Ankrd23	Promoter
Ankrd28	Promoter
Ankrd39	Promoter
Ankrd40	Promoter
Ankrd44	Promoter
Ankrd55	Promoter
Anks1b	Promoter
Anks3	Promoter
Antxrl	Promoter
Anxa6	Promoter
Aopep	Promoter
Ap1b1	Promoter
Ap2m1	Promoter
Ap3s1	Promoter
Apba1	Promoter
Apba3	Promoter
Apbb3	Promoter
Apc	Promoter
Apc2	Promoter
Apcdd1	Promoter
Apex1	Promoter
Apobec4	Promoter
Apoh	Promoter
Appbp2os	Promoter
Appl2	Promoter
Aqp2	Promoter
Arf1	Promoter
Arf3	Promoter
Arf4	Promoter
Arf6	Promoter
Arfgap2	Promoter
Arfgef1	Promoter
Arg1	Promoter
Arhgap1	Promoter
Arhgap12	Promoter
Arhgap19	Promoter
Arhgap21	Promoter
Arhgap22	Promoter
Arhgap26	Promoter
Arhgap28	Promoter
Arhgap39	Promoter
Arhgap5	Promoter
Arhgap8	Promoter
Arhgdia	Promoter
Arhgef28	Promoter
Arhgef4	Promoter
Arhgef40	Promoter
Arid1b	Promoter
Arid3a	Promoter
Arid4a	Promoter
Arid5a	Promoter
Arid5b	Promoter
Arl1	Promoter
Arl14ep	Promoter
Arl16	Promoter
Arl2	Promoter
Arl3	Promoter
Arl4a	Promoter
Arl6	Promoter
Armc2	Promoter
Armc4	Promoter
Armc7	Promoter
Armh3	Promoter
Armh4	Promoter
Arpc2	Promoter
Arrb2	Promoter
Arsi	Promoter
As3mt	Promoter
Asap1	Promoter
Asb13	Promoter
Asb14	Promoter
Ascc1	Promoter
Ascc3	Promoter
Ascl1	Promoter
Asf1a	Promoter
Asic2	Promoter
Asxl3	Promoter
Atad1	Promoter
Atad2b	Promoter
Atat1	Promoter
Atcay	Promoter
Atcayos	Promoter
Atf1	Promoter
Atf2	Promoter
Atf3	Promoter
Atf4	Promoter
Atf6	Promoter
Atf6b	Promoter
Atf7	Promoter
Atg10	Promoter
Atg101	Promoter
Atl1	Promoter
Atl2	Promoter
Atl3	Promoter
Atp1b1	Promoter
Atp23	Promoter
Atp5b	Promoter
Atp5d	Promoter
Atp5g1	Promoter
Atp5g2	Promoter
Atp5g3	Promoter
Atp5j	Promoter
Atp5o	Promoter
Atp6v0a1	Promoter
Atp6v0c	Promoter
Atp6v0e	Promoter
Atp6v1a	Promoter
Atp6v1c2	Promoter
Atp6v1g2	Promoter
Atp8b1	Promoter
Atpaf2	Promoter
Atpsckmt	Promoter
Atxn1	Promoter
Atxn10	Promoter
Atxn3	Promoter
Atxn7l1	Promoter
AU022793	Promoter
Aurkb	Promoter
Avpi1	Promoter
AW495222	Promoter
Axin1	Promoter
Axin2	Promoter
B130034C11Rik	Promoter
B230110C06Rik	Promoter
B230216N24Rik	Promoter
B230354K17Rik	Promoter
B3galt2	Promoter
B3galt4	Promoter
B3gat2	Promoter
B3gnt2	Promoter
B4galnt1	Promoter
B4gat1	Promoter
Bace2	Promoter
Bach1	Promoter
Bad	Promoter
Bag2	Promoter
Bag6	Promoter
Bahcc1	Promoter
Baiap2	Promoter
Baiap3	Promoter
Bak1	Promoter
Bambi	Promoter
Basp1	Promoter
Batf2	Promoter
Baz1a	Promoter
Baz2a	Promoter
BB123696	Promoter
Bbip1	Promoter
Bbs1	Promoter
Bbs5	Promoter
Bbx	Promoter
BC003965	Promoter
BC005537	Promoter
BC006965	Promoter
BC016579	Promoter
BC024139	Promoter
BC030867	Promoter
BC037032	Promoter
BC048403	Promoter
BC048559	Promoter
BC052040	Promoter
BC055324	Promoter
Bcas3	Promoter
Bcdin3d	Promoter
Bcl11a	Promoter
Bcl11b	Promoter
Bcl2	Promoter
Bcl2l2	Promoter
Bcl6	Promoter
Bclaf1	Promoter
Bcr	Promoter
Bcs1l	Promoter
Bdh1	Promoter
Bdnf	Promoter
Bend3	Promoter
Bicc1	Promoter
Bicd2	Promoter
Bicral	Promoter
Bivm	Promoter
Blmh	Promoter
Blnk	Promoter
Bloc1s5	Promoter
Blzf1	Promoter
Bmp4	Promoter
Bmpr1a	Promoter
Bmpr2	Promoter
Bnip1	Promoter
Borcs7	Promoter
Bpifc	Promoter
Bpnt1	Promoter
Bptf	Promoter
Brd2	Promoter
Brd3os	Promoter
Brd4	Promoter
Brd8	Promoter
Brd9	Promoter
Brf1	Promoter
Brms1	Promoter
Brwd1	Promoter
Bscl2	Promoter
Btaf1	Promoter
Btbd17	Promoter
Btbd7	Promoter
Btbd9	Promoter
Btg1	Promoter
Btg3	Promoter
Btrc	Promoter
Bvht	Promoter
Bzw1	Promoter
Bzw2	Promoter
C030006K11Rik	Promoter
C030007H22Rik	Promoter
C030034I22Rik	Promoter
C130071C03Rik	Promoter
C1d	Promoter
C1ql3	Promoter
C230014O12Rik	Promoter
C230035I16Rik	Promoter
C230072F16Rik	Promoter
C330013E15Rik	Promoter
C730036E19Rik	Promoter
Cabin1	Promoter
Cacna1b	Promoter
Cacna1e	Promoter
Cacna1g	Promoter
Cacna1h	Promoter
Cacna2d3	Promoter
Cacnb1	Promoter
Cacnb2	Promoter
Cacnb4	Promoter
Cacng2	Promoter
Cacng4	Promoter
Cacul1	Promoter
Cacybp	Promoter
Cadm2	Promoter
Cadm3	Promoter
Cadps	Promoter
Cage1	Promoter
Calm1	Promoter
Calm2	Promoter
Camk1d	Promoter
Camk1g	Promoter
Camk2b	Promoter
Camk2n2	Promoter
Camk4	Promoter
Camkk1	Promoter
Cap2	Promoter
Capn10	Promoter
Capn15	Promoter
Capn2	Promoter
Caprin1	Promoter
Card19	Promoter
Carmil1	Promoter
Carmil3	Promoter
Casc3	Promoter
Caskin1	Promoter
Catspere2	Promoter
Cbarp	Promoter
Cblb	Promoter
Cbll1	Promoter
Cbln2	Promoter
Cbr1	Promoter
Cbwd1	Promoter
Cbx2	Promoter
Cbx4	Promoter
Cbx6	Promoter
Cbx8	Promoter
Ccar1	Promoter
Ccdc103	Promoter
Ccdc105	Promoter
Ccdc115	Promoter
Ccdc117	Promoter
Ccdc134	Promoter
Ccdc137	Promoter
Ccdc138	Promoter
Ccdc14	Promoter
Ccdc141	Promoter
Ccdc162	Promoter
Ccdc184	Promoter
Ccdc191	Promoter
Ccdc47	Promoter
Ccdc50	Promoter
Ccdc6	Promoter
Ccdc66	Promoter
Ccdc80	Promoter
Ccdc85b	Promoter
Ccdc88a	Promoter
Ccdc88c	Promoter
Ccdc93	Promoter
Ccl20	Promoter
Ccm2	Promoter
Ccn3	Promoter
Ccn6	Promoter
Ccnd3	Promoter
Ccnf	Promoter
Ccnh	Promoter
Ccny	Promoter
Ccnyl1	Promoter
Cct2	Promoter
Cct5	Promoter
Cd164	Promoter
Cd200	Promoter
Cd24a	Promoter
Cd28	Promoter
Cd2ap	Promoter
Cd55	Promoter
Cd6	Promoter
Cd68	Promoter
Cdadc1	Promoter
Cdc123	Promoter
Cdc37l1	Promoter
Cdc42bpa	Promoter
Cdc42ep3	Promoter
Cdc42ep4	Promoter
Cdca4	Promoter
Cdca7	Promoter
Cdca7l	Promoter
Cdh10	Promoter
Cdh12	Promoter
Cdh18	Promoter
Cdh2	Promoter
Cdh6	Promoter
Cdk12	Promoter
Cdk2ap2	Promoter
Cdk3	Promoter
Cdk7	Promoter
Cdkl1	Promoter
Cdkl3	Promoter
Cdkl4	Promoter
Cdkn1a	Promoter
Cdkn2aipnl	Promoter
Cdnf	Promoter
Cdpf1	Promoter
Celf2	Promoter
Celf4	Promoter
Celf5	Promoter
Celrr	Promoter
Cemip2	Promoter
Cep112	Promoter
Cep120	Promoter
Cep128	Promoter
Cep170	Promoter
Cep170b	Promoter
Cep290	Promoter
Cep78	Promoter
Cep83os	Promoter
Cep95	Promoter
Cep97	Promoter
Cercam	Promoter
Cers5	Promoter
Cers6	Promoter
Cetn3	Promoter
Cfap298	Promoter
Cfap36	Promoter
Cfap43	Promoter
Cfap45	Promoter
Cfap53	Promoter
Cfap54	Promoter
Cfap58	Promoter
Cfap97d1	Promoter
Cfl2	Promoter
Chaf1b	Promoter
Chchd1	Promoter
Chd1	Promoter
Chd3	Promoter
Chga	Promoter
Chmp1b	Promoter
Chrac1	Promoter
Chrm1	Promoter
Chrm3	Promoter
Chrnd	Promoter
Chst1	Promoter
Chst10	Promoter
Chsy3	Promoter
Cinp	Promoter
Cipc	Promoter
Cirbp	Promoter
Cited2	Promoter
Ciz1	Promoter
Ckb	Promoter
Cks2	Promoter
Clasp1	Promoter
Clba1	Promoter
Clcn2	Promoter
Cldn5	Promoter
Cldnd1	Promoter
Clic5	Promoter
Clk4	Promoter
Clp1	Promoter
Clptm1l	Promoter
Cltc	Promoter
Clu	Promoter
Cndp2	Promoter
Cnga3	Promoter
Cnih4	Promoter
Cnksr3	Promoter
Cnn2	Promoter
Cnnm1	Promoter
Cnnm2	Promoter
Cnot2	Promoter
Cnot6	Promoter
Cnot9	Promoter
Cnp	Promoter
Cnppd1	Promoter
Cnrip1	Promoter
Cnst	Promoter
Cntn1	Promoter
Cntnap1	Promoter
Cntnap5c	Promoter
Cntrl	Promoter
Coa3	Promoter
Coasy	Promoter
Cobll1	Promoter
Cog1	Promoter
Cog5	Promoter
Coil	Promoter
Col19a1	Promoter
Col2a1	Promoter
Col6a2	Promoter
Col6a3	Promoter
Col9a1	Promoter
Colec10	Promoter
Colgalt2	Promoter
Commd6	Promoter
Commd9	Promoter
Comt	Promoter
Cops3	Promoter
Cops7b	Promoter
Cops8	Promoter
Cops9	Promoter
Coq10a	Promoter
Coq10b	Promoter
Cox14	Promoter
Cox20	Promoter
Cox8a	Promoter
Cpb2	Promoter
Cpd	Promoter
Cpeb3	Promoter
Cplx2	Promoter
Cpm	Promoter
Cpn1	Promoter
Cpne5	Promoter
Cpne6	Promoter
Cpox	Promoter
Cpsf1	Promoter
Cpsf6	Promoter
Cpsf7	Promoter
Cr2	Promoter
Cradd	Promoter
Crebrf	Promoter
Creg1	Promoter
Crem	Promoter
Crim1	Promoter
Crip2	Promoter
Crkl	Promoter
Crtac1	Promoter
Cry2	Promoter
Cryba2	Promoter
Crybg3	Promoter
Cryzl2	Promoter
Csad	Promoter
Csdc2	Promoter
Csf1r	Promoter
Csf2ra	Promoter
Csmd3	Promoter
Csnk1a1	Promoter
Csnk1e	Promoter
Csnk1g2	Promoter
Csnk1g3	Promoter
Cspp1	Promoter
Csrnp2	Promoter
Csrnp3	Promoter
Csrp2	Promoter
Cstad	Promoter
